om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
768802,2024,08,07,2024-08-07,14:08:00,3,CO,08,0,53.0000,0,0,0,0,40.7100,-104.7800,40.7100,-104.7800,0,0,0,0,0,123,0,0,0,MG
768803,2024,08,07,2024-08-07,15:33:00,3,CO,08,0,55.0000,0,0,0,0,40.2900,-104.2600,40.2900,-104.2600,0,0,0,0,0,123,0,0,0,MG
768804,2024,08,07,2024-08-07,16:00:00,3,UT,49,0,78.0000,0,0,0,0,39.5000,-109.5600,39.5000,-109.5600,0,0,0,0,0,47,0,0,0,MG
768805,2024,08,07,2024-08-07,16:27:00,3,CO,08,0,50.0000,0,0,0,0,40.0200,-104.2900,40.0200,-104.2900,0,0,0,0,0,123,0,0,0,MG
768806,2024,08,07,2024-08-07,16:52:00,3,WY,56,0,55.0000,0,0,0,0,41.6195,-104.1326,41.6195,-104.1326,0,0,0,0,0,15,0,0,0,MG
768807,2024,08,07,2024-08-07,17:00:00,3,CO,08,0,52.0000,0,0,0,0,39.7000,-104.3500,39.7000,-104.3500,0,0,0,0,0,5,0,0,0,MG
768808,2024,08,07,2024-08-07,17:05:00,3,CO,08,0,52.0000,0,0,0,0,39.8900,-104.1000,39.8900,-104.1000,0,0,0,0,0,1,0,0,0,MG
768809,2024,08,07,2024-08-07,17:30:00,3,CO,08,0,52.0000,0,0,0,0,39.5300,-107.7200,39.5300,-107.7200,0,0,0,0,0,45,0,0,0,MG
768810,2024,08,07,2024-08-07,17:45:00,3,NE,31,0,52.0000,0,0,0,0,41.7576,-103.6600,41.7576,-103.6600,0,0,0,0,0,157,0,0,0,EG
768811,2024,08,07,2024-08-07,18:30:00,3,CO,08,0,55.0000,0,0,0,0,39.1400,-103.4700,39.1400,-103.4700,0,0,0,0,0,73,0,0,0,MG
768812,2024,08,07,2024-08-07,18:32:00,3,CO,08,0,50.0000,0,0,0,0,39.0600,-103.4800,39.0600,-103.4800,0,0,0,0,0,73,0,0,0,MG
768813,2024,08,07,2024-08-07,18:40:00,3,AZ,04,0,61.0000,0,0,0,0,34.6200,-112.4500,34.5900,-112.4500,0,0,0,0,0,25,0,0,0,MG
768814,2024,08,07,2024-08-07,18:50:00,3,NM,35,0,56.0000,0,0,0,0,32.2910,-108.8741,32.2910,-108.8741,0,0,0,0,0,23,0,0,0,MG
768815,2024,08,07,2024-08-07,19:02:00,3,CO,08,0,59.0000,0,0,0,0,39.0300,-103.3500,39.0300,-103.3500,0,0,0,0,0,73,0,0,0,MG
768816,2024,08,07,2024-08-07,20:35:00,3,NC,37,0,50.0000,0,0,0,0,34.7900,-77.5600,34.7900,-77.5600,0,0,0,0,0,133,0,0,0,EG
768817,2024,08,07,2024-08-07,21:27:00,3,NE,31,0,58.0000,0,0,0,0,40.8400,-101.7000,40.8400,-101.7000,0,0,0,0,0,135,0,0,0,MG
768818,2024,08,07,2024-08-07,21:51:00,3,NE,31,0,63.0000,0,0,0,0,40.6800,-101.6000,40.6800,-101.6000,0,0,0,0,0,29,0,0,0,MG
768819,2024,08,07,2024-08-07,22:07:00,3,NE,31,0,51.0000,0,0,0,0,40.5200,-101.6200,40.5200,-101.6200,0,0,0,0,0,29,0,0,0,MG
768820,2024,08,07,2024-08-07,22:37:00,3,KS,20,0,57.0000,0,0,0,0,38.2800,-101.6000,38.2800,-101.6000,0,0,0,0,0,171,0,0,0,MG
768821,2024,08,07,2024-08-07,23:00:00,3,KS,20,0,50.0000,0,0,0,0,37.9300,-100.7300,37.9300,-100.7300,0,0,0,0,0,55,0,0,0,MG
768822,2024,08,07,2024-08-07,23:10:00,3,KS,20,0,54.0000,0,0,0,0,37.9800,-100.8000,37.9800,-100.8000,0,0,0,0,0,55,0,0,0,MG
768823,2024,08,08,2024-08-08,00:10:00,3,NC,37,0,50.0000,0,0,0,0,34.7900,-76.9300,34.7900,-76.9300,0,0,0,0,0,31,0,0,0,EG
768824,2024,08,08,2024-08-08,00:15:00,3,NC,37,0,50.0000,0,0,0,0,34.7000,-76.8000,34.7000,-76.8000,0,0,0,0,0,31,0,0,0,EG
768825,2024,08,08,2024-08-08,01:34:00,3,WY,56,0,53.0000,0,0,0,0,41.3182,-105.6720,41.3182,-105.6720,0,0,0,0,0,1,0,0,0,MG
768826,2024,08,08,2024-08-08,05:41:00,3,NC,37,0,50.0000,0,0,0,0,35.2100,-77.0800,35.2100,-77.0800,0,0,0,0,0,49,0,0,0,EG
768827,2024,08,08,2024-08-08,12:20:00,3,NC,37,0,50.0000,0,0,2000,0,36.5300,-76.5800,36.5300,-76.5800,0,0,0,0,0,73,0,0,0,EG
768828,2024,08,08,2024-08-08,12:28:00,3,VA,51,0,50.0000,0,0,1000,0,36.5900,-76.6100,36.5900,-76.6100,0,0,0,0,0,800,0,0,0,EG
768829,2024,08,08,2024-08-08,13:38:00,3,VA,51,0,50.0000,2,0,10000,0,36.7700,-76.6000,36.7700,-76.6000,0,0,0,0,0,800,0,0,0,EG
768830,2024,08,08,2024-08-08,13:45:00,3,GA,13,0,50.0000,0,0,0,0,31.0000,-83.5900,31.0000,-83.5900,0,0,0,0,0,27,0,0,0,EG
768831,2024,08,08,2024-08-08,17:10:00,3,AZ,04,0,61.0000,0,0,10000,0,32.1309,-110.9498,32.2415,-111.0196,0,0,0,0,0,19,0,0,0,MG
768832,2024,08,08,2024-08-08,17:12:00,3,SC,45,0,45.0000,0,0,1000,0,32.9300,-80.6700,32.9300,-80.6700,0,0,0,0,0,29,0,0,0,EG
768833,2024,08,08,2024-08-08,17:14:00,3,AZ,04,0,52.0000,0,0,10000,0,32.2169,-110.8509,32.2169,-110.8509,0,0,0,0,0,19,0,0,0,EG
768834,2024,08,08,2024-08-08,17:23:00,3,SC,45,0,45.0000,0,0,2250,0,32.9800,-80.4900,32.9800,-80.4900,0,0,0,0,0,29,0,0,0,EG
768835,2024,08,08,2024-08-08,17:30:00,3,CO,08,0,53.0000,0,0,0,0,39.1900,-109.0400,39.1900,-109.0400,0,0,0,0,0,77,0,0,0,MG
768836,2024,08,08,2024-08-08,20:45:00,3,SC,45,0,45.0000,0,0,1000,0,33.0000,-80.5700,33.0000,-80.5700,0,0,0,0,0,29,0,0,0,EG
768837,2024,08,08,2024-08-08,22:25:00,3,NV,32,0,51.0000,0,0,0,0,36.6698,-114.5206,36.6698,-114.5206,0,0,0,0,0,3,0,0,0,MG
768838,2024,08,09,2024-08-09,10:02:00,3,ID,16,0,56.0000,0,0,0,0,42.1858,-114.2070,42.1858,-114.2070,0,0,0,0,0,31,0,0,0,EG
768839,2024,08,09,2024-08-09,12:44:00,3,PA,42,0,50.0000,0,0,0,0,40.1300,-75.4600,40.1300,-75.4600,0,0,0,0,0,91,0,0,0,EG
768840,2024,08,09,2024-08-09,14:11:00,3,NY,36,0,51.0000,0,0,1000,0,43.7700,-75.4300,43.7700,-75.4300,0,0,0,0,0,49,0,0,0,EG
768841,2024,08,09,2024-08-09,14:15:00,3,NY,36,0,51.0000,0,0,1000,0,43.9000,-75.3900,43.9000,-75.3900,0,0,0,0,0,49,0,0,0,EG
768842,2024,08,09,2024-08-09,14:22:00,3,NY,36,0,51.0000,0,0,1000,0,43.6900,-75.2900,43.6900,-75.2900,0,0,0,0,0,49,0,0,0,EG
768843,2024,08,09,2024-08-09,16:46:00,3,TX,48,0,58.0000,0,0,0,0,31.6000,-99.3800,31.6000,-99.3800,0,0,0,0,0,83,0,0,0,MG
768844,2024,08,09,2024-08-09,17:50:00,3,UT,49,0,53.0000,0,0,0,0,40.8300,-111.9900,40.8300,-111.9900,0,0,0,0,0,35,0,0,0,MG
768845,2024,08,09,2024-08-09,17:55:00,3,UT,49,0,50.0000,0,0,0,0,41.0900,-112.1200,41.0900,-112.1200,0,0,0,0,0,11,0,0,0,MG
768846,2024,08,09,2024-08-09,18:10:00,3,UT,49,0,50.0000,0,0,0,0,41.1400,-111.9100,41.1400,-111.9100,0,0,0,0,0,57,0,0,0,MG
768847,2024,08,09,2024-08-09,18:50:00,3,NM,35,0,50.0000,0,0,0,0,34.4900,-104.2200,34.4900,-104.2200,0,0,0,0,0,11,0,0,0,MG
768848,2024,08,09,2024-08-09,19:01:00,3,UT,49,0,50.0000,0,0,0,0,40.8800,-111.9100,40.8800,-111.9100,0,0,0,0,0,11,0,0,0,EG
768849,2024,08,09,2024-08-09,19:27:00,3,WY,56,0,52.0000,0,0,0,0,41.2700,-111.0300,41.2700,-111.0300,0,0,0,0,0,41,0,0,0,MG
768850,2024,08,09,2024-08-09,19:37:00,3,TX,48,0,65.0000,0,0,10000,0,36.1400,-102.6400,36.1400,-102.6400,0,0,0,0,0,111,0,0,0,EG
768851,2024,08,09,2024-08-09,19:40:00,3,UT,49,0,51.0000,0,0,0,0,38.7400,-112.5800,38.7400,-112.5800,0,0,0,0,0,27,0,0,0,MG
768852,2024,08,09,2024-08-09,23:52:00,3,NC,37,0,50.0000,0,0,0,0,34.7300,-76.8400,34.7300,-76.8400,0,0,0,0,0,31,0,0,0,EG
768853,2024,08,10,2024-08-10,13:02:00,3,WY,56,0,54.0000,0,0,0,0,41.1600,-105.4000,41.1600,-105.4000,0,0,0,0,0,1,0,0,0,MG
768854,2024,08,10,2024-08-10,13:08:00,3,SC,45,0,50.0000,0,0,0,0,33.8800,-81.1900,33.8800,-81.1900,0,0,0,0,0,63,0,0,0,EG
768855,2024,08,10,2024-08-10,13:50:00,3,AZ,04,0,56.0000,0,0,50000,0,33.6705,-114.2137,33.6705,-114.2137,0,0,0,0,0,12,0,0,0,EG
768856,2024,08,10,2024-08-10,14:15:00,3,WY,56,0,50.0000,0,0,0,0,41.0625,-105.0684,41.0625,-105.0684,0,0,0,0,0,21,0,0,0,MG
768857,2024,08,10,2024-08-10,14:30:00,3,UT,49,0,51.0000,0,0,0,0,40.7300,-111.5000,40.7300,-111.5000,0,0,0,0,0,43,0,0,0,MG
768858,2024,08,10,2024-08-10,14:30:00,3,UT,49,0,54.0000,0,0,0,0,40.5600,-111.6400,40.5600,-111.6400,0,0,0,0,0,49,0,0,0,MG
768859,2024,08,10,2024-08-10,15:00:00,3,WY,56,0,52.0000,0,0,1000,0,42.5848,-110.0916,42.5848,-110.0916,0,0,0,0,0,35,0,0,0,EG
768860,2024,08,10,2024-08-10,15:10:00,3,UT,49,0,63.0000,0,0,0,0,40.7700,-112.8000,40.7700,-112.8000,0,0,0,0,0,45,0,0,0,MG
768861,2024,08,10,2024-08-10,15:20:00,3,UT,49,0,56.0000,0,0,0,0,40.7600,-112.7600,40.7600,-112.7600,0,0,0,0,0,45,0,0,0,MG
768862,2024,08,10,2024-08-10,15:40:00,3,WY,56,0,55.0000,0,0,0,0,42.8967,-109.8549,42.8967,-109.8549,0,0,0,0,0,35,0,0,0,MG
768863,2024,08,10,2024-08-10,15:45:00,3,UT,49,0,59.0000,0,0,0,0,40.0500,-113.2100,40.0500,-113.2100,0,0,0,0,0,45,0,0,0,MG
768864,2024,08,10,2024-08-10,15:55:00,3,UT,49,0,56.0000,0,0,0,0,40.1200,-112.9500,40.1200,-112.9500,0,0,0,0,0,45,0,0,0,MG
768865,2024,08,10,2024-08-10,16:10:00,3,UT,49,0,51.0000,0,0,0,0,41.8500,-112.6700,41.8500,-112.6700,0,0,0,0,0,3,0,0,0,MG
768866,2024,08,10,2024-08-10,16:30:00,3,UT,49,0,53.0000,0,0,0,0,41.8800,-111.2700,41.8800,-111.2700,0,0,0,0,0,33,0,0,0,MG
768867,2024,08,10,2024-08-10,16:45:00,3,UT,49,0,56.0000,0,0,0,0,40.1300,-112.3800,40.1300,-112.3800,0,0,0,0,0,45,0,0,0,MG
768868,2024,08,10,2024-08-10,16:50:00,3,AZ,04,0,50.0000,0,0,5000,0,33.8039,-113.5748,33.8039,-113.5748,0,0,0,0,0,12,0,0,0,EG
768869,2024,08,10,2024-08-10,16:55:00,3,UT,49,0,59.0000,0,0,0,0,40.3000,-112.7800,40.3000,-112.7800,0,0,0,0,0,45,0,0,0,MG
768870,2024,08,10,2024-08-10,17:30:00,3,UT,49,0,60.0000,0,0,0,0,40.5600,-111.6400,40.5600,-111.6400,0,0,0,0,0,49,0,0,0,MG
768871,2024,08,10,2024-08-10,17:57:00,3,MT,30,0,54.0000,0,0,0,0,45.2500,-112.5500,45.2500,-112.5500,0,0,0,0,0,1,0,0,0,MG
768872,2024,08,10,2024-08-10,18:30:00,3,AZ,04,0,50.0000,0,0,0,0,34.7300,-111.8800,34.6855,-111.9081,0,0,0,0,0,25,0,0,0,EG
768873,2024,08,10,2024-08-10,18:35:00,3,AZ,04,0,65.0000,0,0,200000,0,34.8112,-114.1246,34.8116,-114.1342,0,0,0,0,0,15,0,0,0,EG
768874,2024,08,10,2024-08-10,19:12:00,3,CA,06,0,50.0000,0,0,0,0,33.6158,-114.7186,33.6158,-114.7186,0,0,0,0,0,65,0,0,0,EG
768875,2024,08,10,2024-08-10,19:30:00,3,UT,49,0,50.0000,0,0,0,0,39.6200,-110.7500,39.6200,-110.7500,0,0,0,0,0,7,0,0,0,MG
768876,2024,08,10,2024-08-10,19:33:00,3,CA,06,0,52.0000,0,0,0,0,35.4141,-115.2600,35.4141,-115.2600,0,0,0,0,0,71,0,0,0,MG
768877,2024,08,10,2024-08-10,20:05:00,3,WA,53,0,45.0000,0,0,1000,0,47.9000,-117.4800,47.9000,-117.4800,0,0,0,0,0,63,0,0,0,EG
768878,2024,08,10,2024-08-10,21:30:00,3,NV,32,0,39.0000,0,0,0,0,36.0397,-114.7746,36.0397,-114.7746,0,0,0,0,0,3,0,0,0,EG
768879,2024,08,10,2024-08-10,22:00:00,3,CO,08,0,51.0000,0,0,0,0,37.1500,-107.7500,37.1500,-107.7500,0,0,0,0,0,67,0,0,0,MG
768880,2024,08,10,2024-08-10,22:45:00,3,CO,08,0,53.0000,0,0,0,0,39.5600,-104.8500,39.5600,-104.8500,0,0,0,0,0,35,0,0,0,MG
768881,2024,08,10,2024-08-10,22:53:00,3,CO,08,0,51.0000,0,0,0,0,39.5600,-104.8700,39.5600,-104.8700,0,0,0,0,0,35,0,0,0,MG
768882,2024,08,10,2024-08-10,23:40:00,3,ID,16,0,51.0000,0,0,0,0,43.8245,-113.0309,43.8245,-113.0309,0,0,0,0,0,23,0,0,0,MG
768883,2024,08,11,2024-08-11,04:38:00,3,OK,40,0,61.0000,0,0,10000,0,35.1477,-97.2813,35.1477,-97.2813,0,0,0,0,0,27,0,0,0,EG
768884,2024,08,11,2024-08-11,04:40:00,3,OK,40,0,61.0000,0,0,25000,0,35.1609,-97.2826,35.1609,-97.2826,0,0,0,0,0,27,0,0,0,EG
768885,2024,08,11,2024-08-11,04:40:00,3,OK,40,0,61.0000,0,0,10000,0,35.1617,-97.2748,35.1617,-97.2748,0,0,0,0,0,27,0,0,0,EG
768886,2024,08,11,2024-08-11,05:10:00,3,OK,40,0,61.0000,0,0,0,0,35.1309,-97.3011,35.1309,-97.3011,0,0,0,0,0,27,0,0,0,EG
768887,2024,08,11,2024-08-11,05:11:00,3,OK,40,0,61.0000,0,0,10000,0,35.1313,-97.2829,35.1313,-97.2829,0,0,0,0,0,27,0,0,0,EG
768888,2024,08,11,2024-08-11,12:13:00,3,NY,36,0,51.0000,0,0,2000,0,43.2700,-78.3900,43.2700,-78.3900,0,0,0,0,0,73,0,0,0,EG
768889,2024,08,11,2024-08-11,12:15:00,3,NY,36,0,51.0000,0,0,2000,0,43.3200,-78.3900,43.3200,-78.3900,0,0,0,0,0,73,0,0,0,EG
768890,2024,08,11,2024-08-11,12:26:00,3,SD,46,0,62.0000,0,0,0,0,45.1400,-103.9100,45.1400,-103.9100,0,0,0,0,0,19,0,0,0,MG
768891,2024,08,11,2024-08-11,12:40:00,3,SC,45,0,55.0000,0,0,0,0,34.0000,-81.1600,34.0000,-81.1600,0,0,0,0,0,63,0,0,0,EG
768892,2024,08,11,2024-08-11,12:45:00,3,MT,30,0,56.0000,0,0,0,0,45.3300,-104.1400,45.3300,-104.1400,0,0,0,0,0,11,0,0,0,MG
768893,2024,08,11,2024-08-11,12:52:00,3,SC,45,0,50.0000,0,0,0,0,34.0500,-80.9600,34.0500,-80.9600,0,0,0,0,0,79,0,0,0,EG
768894,2024,08,11,2024-08-11,13:10:00,3,NY,36,0,51.0000,0,0,0,0,43.2400,-77.6300,43.2400,-77.6300,0,0,0,0,0,55,0,0,0,EG
768895,2024,08,11,2024-08-11,13:43:00,3,NY,36,0,51.0000,0,0,5000,0,43.2800,-77.1900,43.2800,-77.1900,0,0,0,0,0,117,0,0,0,EG
768896,2024,08,11,2024-08-11,13:56:00,3,NY,36,0,51.0000,0,0,2000,0,43.2813,-76.5358,43.2813,-76.5358,0,0,0,0,0,75,0,0,0,EG
768897,2024,08,11,2024-08-11,13:57:00,3,CO,08,0,53.0000,0,0,0,0,40.8800,-104.0000,40.8800,-104.0000,0,0,0,0,0,123,0,0,0,MG
768898,2024,08,11,2024-08-11,13:58:00,3,NY,36,0,51.0000,0,0,2000,0,43.2400,-77.0600,43.2400,-77.0600,0,0,0,0,0,117,0,0,0,EG
768899,2024,08,11,2024-08-11,14:03:00,3,SD,46,0,70.0000,0,0,0,0,44.0000,-103.0500,44.0000,-103.0500,0,0,0,0,0,103,0,0,0,EG
768900,2024,08,11,2024-08-11,14:08:00,3,NY,36,0,51.0000,0,0,2000,0,43.2300,-76.8800,43.2300,-76.8800,0,0,0,0,0,117,0,0,0,EG
768901,2024,08,11,2024-08-11,14:13:00,3,NY,36,0,51.0000,0,0,2000,0,43.2200,-76.8200,43.2200,-76.8200,0,0,0,0,0,117,0,0,0,EG
768902,2024,08,11,2024-08-11,14:20:00,3,NY,36,0,51.0000,0,0,2000,0,43.3300,-76.6500,43.3300,-76.6500,0,0,0,0,0,11,0,0,0,EG
768903,2024,08,11,2024-08-11,14:20:00,3,CA,06,0,43.0000,0,0,10000,0,33.0814,-116.6170,33.0427,-116.5736,0,0,0,0,0,73,0,0,0,MG
768904,2024,08,11,2024-08-11,14:22:00,3,NY,36,0,51.0000,0,0,2000,0,43.2500,-76.7200,43.2500,-76.7200,0,0,0,0,0,117,0,0,0,EG
768905,2024,08,11,2024-08-11,14:40:00,3,SD,46,0,58.0000,0,0,0,0,43.7400,-102.9200,43.7400,-102.9200,0,0,0,0,0,33,0,0,0,MG
768906,2024,08,11,2024-08-11,14:42:00,3,SC,45,0,45.0000,0,0,1000,0,33.0400,-80.4000,33.0400,-80.4000,0,0,0,0,0,29,0,0,0,EG
768907,2024,08,11,2024-08-11,14:48:00,3,NY,36,0,51.0000,0,0,1000,0,43.2700,-75.9700,43.2700,-75.9700,0,0,0,0,0,75,0,0,0,EG
768908,2024,08,11,2024-08-11,14:58:00,3,CO,08,0,60.0000,0,0,0,0,40.6200,-103.1700,40.6200,-103.1700,0,0,0,0,0,75,0,0,0,MG
768909,2024,08,11,2024-08-11,15:07:00,3,NY,36,0,50.0000,0,0,3000,0,43.2746,-75.7278,43.2746,-75.7278,0,0,0,0,0,65,0,0,0,EG
768910,2024,08,11,2024-08-11,15:16:00,3,SD,46,0,62.0000,0,0,0,0,43.8201,-102.5730,43.8201,-102.5730,0,0,0,0,0,103,0,0,0,MG
768911,2024,08,11,2024-08-11,15:20:00,3,NY,36,0,50.0000,0,0,3000,0,43.2700,-75.5926,43.2700,-75.5926,0,0,0,0,0,65,0,0,0,EG
768912,2024,08,11,2024-08-11,15:20:00,3,NY,36,0,50.0000,0,0,5000,0,43.2803,-75.5851,43.2803,-75.5851,0,0,0,0,0,65,0,0,0,EG
768913,2024,08,11,2024-08-11,15:21:00,3,NY,36,0,50.0000,0,0,3000,0,43.2634,-75.5809,43.2634,-75.5809,0,0,0,0,0,65,0,0,0,EG
768914,2024,08,11,2024-08-11,16:00:00,3,CO,08,0,52.0000,0,0,0,0,40.2354,-102.5472,40.2354,-102.5472,0,0,0,0,0,125,0,0,0,EG
768915,2024,08,11,2024-08-11,16:15:00,3,NE,31,0,61.0000,0,0,0,0,42.3000,-102.4200,42.3000,-102.4200,0,0,0,0,0,161,0,0,0,EG
768916,2024,08,11,2024-08-11,16:25:00,3,CA,06,0,37.0000,0,0,10000,0,32.9972,-116.6054,32.8788,-116.5437,0,0,0,0,0,73,0,0,0,MG
768917,2024,08,11,2024-08-11,16:30:00,3,NY,36,0,50.0000,0,0,0,0,43.1563,-74.8254,43.1563,-74.8254,0,0,0,0,0,43,0,0,0,EG
768918,2024,08,11,2024-08-11,16:30:00,3,NE,31,0,52.0000,0,0,1000,0,42.1700,-102.3100,42.1700,-102.3100,0,0,0,0,0,161,0,0,0,EG
768919,2024,08,11,2024-08-11,16:35:00,3,NY,36,0,50.0000,0,0,0,0,43.1430,-74.7905,43.1430,-74.7905,0,0,0,0,0,43,0,0,0,EG
768920,2024,08,11,2024-08-11,17:10:00,3,CO,08,0,61.0000,0,0,0,0,39.7909,-102.0832,39.7909,-102.0832,0,0,0,0,0,125,0,0,0,MG
768921,2024,08,11,2024-08-11,18:10:00,3,KS,20,0,61.0000,0,0,0,0,39.3376,-101.7909,39.3376,-101.7909,0,0,0,0,0,181,0,0,0,EG
768922,2024,08,11,2024-08-11,18:10:00,3,KS,20,0,70.0000,0,0,0,0,39.3501,-101.7818,39.3501,-101.7818,0,0,0,0,0,181,0,0,0,EG
768923,2024,08,11,2024-08-11,18:12:00,3,KS,20,0,70.0000,0,0,0,0,39.3335,-101.7145,39.3335,-101.7145,0,0,0,0,0,181,0,0,0,EG
768924,2024,08,11,2024-08-11,18:15:00,3,NC,37,0,50.0000,0,0,5000,0,35.8004,-78.1375,35.8004,-78.1375,0,0,0,0,0,127,0,0,0,EG
768925,2024,08,11,2024-08-11,18:20:00,3,UT,49,0,51.0000,0,0,0,0,39.7300,-111.9300,39.7300,-111.9300,0,0,0,0,0,23,0,0,0,MG
768926,2024,08,11,2024-08-11,18:20:00,3,KS,20,0,70.0000,0,0,0,0,39.3189,-101.7270,39.3189,-101.7270,0,0,0,0,0,181,0,0,0,EG
768927,2024,08,11,2024-08-11,18:20:00,3,KS,20,0,70.0000,0,0,0,0,39.3330,-101.7268,39.3330,-101.7268,0,0,0,0,0,181,0,0,0,EG
768928,2024,08,11,2024-08-11,23:45:00,3,AZ,04,0,64.0000,0,0,0,0,32.6900,-109.7100,32.6900,-109.7100,0,0,0,0,0,9,0,0,0,MG
768929,2024,08,12,2024-08-12,00:55:00,3,OK,40,0,51.0000,0,0,0,0,36.7544,-97.2545,36.7544,-97.2545,0,0,0,0,0,71,0,0,0,MG
768930,2024,08,12,2024-08-12,05:25:00,3,NC,37,0,50.0000,0,0,10000,0,35.0483,-78.9049,35.0483,-78.9049,0,0,0,0,0,51,0,0,0,EG
768931,2024,08,12,2024-08-12,05:25:00,3,NC,37,0,50.0000,0,0,0,0,34.9810,-78.9514,34.9810,-78.9514,0,0,0,0,0,51,0,0,0,EG
768932,2024,08,12,2024-08-12,13:35:00,3,UT,49,0,53.0000,0,0,0,0,40.1000,-112.9800,40.1000,-112.9800,0,0,0,0,0,45,0,0,0,MG
768933,2024,08,12,2024-08-12,13:45:00,3,UT,49,0,53.0000,0,0,0,0,40.1600,-112.8900,40.1600,-112.8900,0,0,0,0,0,45,0,0,0,MG
768934,2024,08,12,2024-08-12,13:50:00,3,UT,49,0,52.0000,0,0,0,0,40.2100,-112.9600,40.2100,-112.9600,0,0,0,0,0,45,0,0,0,MG
768935,2024,08,12,2024-08-12,15:00:00,3,UT,49,0,55.0000,0,0,0,0,40.1200,-113.5300,40.1200,-113.5300,0,0,0,0,0,45,0,0,0,MG
768936,2024,08,12,2024-08-12,15:00:00,3,UT,49,0,45.0000,0,0,1000,0,40.4200,-112.7500,40.4200,-112.7500,0,0,0,0,0,45,0,0,0,EG
768937,2024,08,12,2024-08-12,15:48:00,3,WY,56,0,52.0000,0,0,0,0,41.1800,-104.0700,41.1800,-104.0700,0,0,0,0,0,21,0,0,0,EG
768938,2024,08,12,2024-08-12,15:50:00,3,UT,49,0,54.0000,0,0,0,0,40.2800,-112.9800,40.2800,-112.9800,0,0,0,0,0,45,0,0,0,MG
768939,2024,08,12,2024-08-12,16:10:00,3,UT,49,0,53.0000,0,0,0,0,40.1600,-112.8900,40.1600,-112.8900,0,0,0,0,0,45,0,0,0,MG
768940,2024,08,12,2024-08-12,16:27:00,3,MT,30,0,54.0000,0,0,0,0,45.7000,-110.4300,45.7000,-110.4300,0,0,0,0,0,67,0,0,0,MG
768941,2024,08,12,2024-08-12,16:58:00,3,MT,30,0,57.0000,0,0,0,0,48.5100,-110.9600,48.5100,-110.9600,0,0,0,0,0,51,0,0,0,EG
768942,2024,08,12,2024-08-12,16:58:00,3,MT,30,0,57.0000,0,0,0,0,48.5100,-110.9600,48.5100,-110.9600,0,0,0,0,0,51,0,0,0,MG
768943,2024,08,12,2024-08-12,17:00:00,3,MT,30,0,56.0000,0,0,0,0,48.5200,-111.0000,48.5200,-111.0000,0,0,0,0,0,51,0,0,0,MG
768944,2024,08,12,2024-08-12,17:00:00,3,MT,30,0,56.0000,0,0,0,0,48.5100,-110.9600,48.5100,-110.9600,0,0,0,0,0,51,0,0,0,MG
768945,2024,08,12,2024-08-12,17:05:00,3,MT,30,0,53.0000,0,0,0,0,48.5500,-110.8900,48.5500,-110.8900,0,0,0,0,0,51,0,0,0,MG
768946,2024,08,12,2024-08-12,17:07:00,3,MT,30,0,57.0000,0,0,0,0,48.5100,-110.9600,48.5100,-110.9600,0,0,0,0,0,51,0,0,0,MG
768947,2024,08,12,2024-08-12,17:10:00,3,MT,30,0,56.0000,0,0,0,0,48.5500,-110.8900,48.5500,-110.8900,0,0,0,0,0,51,0,0,0,MG
768948,2024,08,12,2024-08-12,17:30:00,3,MT,30,0,52.0000,0,0,0,0,48.5600,-110.7600,48.5600,-110.7600,0,0,0,0,0,51,0,0,0,MG
768949,2024,08,12,2024-08-12,17:53:00,3,MT,30,0,70.0000,0,0,0,0,45.7300,-107.6100,45.7300,-107.6100,0,0,0,0,0,3,0,0,0,MG
768950,2024,08,12,2024-08-12,17:55:00,3,MT,30,0,61.0000,0,0,0,0,45.7300,-107.6100,45.7300,-107.6100,0,0,0,0,0,3,0,0,0,EG
768951,2024,08,12,2024-08-12,17:55:00,3,MT,30,0,61.0000,0,0,0,0,45.7500,-107.6600,45.7500,-107.6600,0,0,0,0,0,3,0,0,0,MG
768952,2024,08,12,2024-08-12,18:40:00,3,UT,49,0,51.0000,0,0,0,0,40.3200,-111.6500,40.3200,-111.6500,0,0,0,0,0,49,0,0,0,MG
768953,2024,08,12,2024-08-12,18:43:00,3,CO,08,0,59.0000,0,0,0,0,39.0300,-103.3500,39.0300,-103.3500,0,0,0,0,0,73,0,0,0,MG
768954,2024,08,12,2024-08-12,18:51:00,3,CO,08,0,50.0000,0,0,0,0,39.0500,-103.3500,39.0500,-103.3500,0,0,0,0,0,73,0,0,0,MG
768955,2024,08,12,2024-08-12,19:27:00,3,CO,08,0,65.0000,0,0,0,0,40.2800,-103.6400,40.2800,-103.6400,0,0,0,0,0,87,0,0,0,EG
768956,2024,08,12,2024-08-12,20:06:00,3,CO,08,0,60.0000,0,0,0,0,40.2600,-103.6300,40.2600,-103.6300,0,0,0,0,0,87,0,0,0,EG
768957,2024,08,13,2024-08-13,03:47:00,3,KS,20,0,52.0000,0,0,0,0,38.0400,-97.3400,38.0400,-97.3400,0,0,0,0,0,79,0,0,0,EG
768958,2024,08,13,2024-08-13,04:01:00,3,KS,20,0,52.0000,0,0,0,0,37.6500,-97.4400,37.6500,-97.4400,0,0,0,0,0,173,0,0,0,MG
