om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
688552,2024,06,02,2024-06-02,17:45:00,3,SD,46,0,2.75,0,0,0,0,44.4600,-98.9800,44.4600,-98.9800,0,0,0,0,0,59,0,0,0
688553,2024,06,02,2024-06-02,17:45:00,3,SD,46,0,1.25,0,0,0,0,44.6300,-97.6800,44.6300,-97.6800,0,0,0,0,0,25,0,0,0
688554,2024,06,02,2024-06-02,17:49:00,3,TX,48,0,1.00,0,0,0,0,35.2300,-101.7100,35.2300,-101.7100,0,0,0,0,0,375,0,0,0
688555,2024,06,02,2024-06-02,17:50:00,3,SD,46,0,1.75,0,0,0,0,45.7600,-98.3400,45.7600,-98.3400,0,0,0,0,0,13,0,0,0
688556,2024,06,02,2024-06-02,17:53:00,3,SD,46,0,1.75,0,0,0,0,44.5900,-97.5800,44.5900,-97.5800,0,0,0,0,0,25,0,0,0
688557,2024,06,02,2024-06-02,17:55:00,3,NE,31,0,1.25,0,0,0,0,40.1501,-101.2299,40.1501,-101.2299,0,0,0,0,0,87,0,0,0
688558,2024,06,02,2024-06-02,18:02:00,3,TX,48,0,1.75,0,0,0,0,35.7500,-101.6200,35.7500,-101.6200,0,0,0,0,0,341,0,0,0
688559,2024,06,02,2024-06-02,18:02:00,3,SD,46,0,1.00,0,0,0,0,44.7100,-97.8800,44.7100,-97.8800,0,0,0,0,0,25,0,0,0
688560,2024,06,02,2024-06-02,18:05:00,3,NE,31,0,1.25,0,0,0,0,40.1907,-101.0603,40.1907,-101.0603,0,0,0,0,0,87,0,0,0
688561,2024,06,02,2024-06-02,18:05:00,3,NE,31,0,1.75,0,0,0,0,40.1769,-101.0638,40.1769,-101.0638,0,0,0,0,0,87,0,0,0
688562,2024,06,02,2024-06-02,18:06:00,3,SD,46,0,1.50,0,0,0,0,45.6900,-98.2600,45.6900,-98.2600,0,0,0,0,0,13,0,0,0
688563,2024,06,02,2024-06-02,18:10:00,3,NE,31,0,1.50,0,0,0,0,40.0232,-101.5442,40.0232,-101.5442,0,0,0,0,0,57,0,0,0
688564,2024,06,02,2024-06-02,18:11:00,3,KS,20,0,1.75,0,0,0,0,39.9022,-101.5398,39.9022,-101.5398,0,0,0,0,0,23,0,0,0
688565,2024,06,02,2024-06-02,18:12:00,3,NE,31,0,1.25,0,0,0,0,40.2609,-101.2779,40.2609,-101.2779,0,0,0,0,0,87,0,0,0
688566,2024,06,02,2024-06-02,18:12:00,3,KS,20,0,3.00,0,0,0,0,39.9866,-101.5337,39.9866,-101.5337,0,0,0,0,0,23,0,0,0
688567,2024,06,02,2024-06-02,18:13:00,3,SD,46,0,2.75,0,0,0,0,44.4800,-98.9400,44.4800,-98.9400,0,0,0,0,0,59,0,0,0
688568,2024,06,02,2024-06-02,18:15:00,3,NE,31,0,2.00,0,0,0,0,40.3072,-101.0069,40.3072,-101.0069,0,0,0,0,0,87,0,0,0
688569,2024,06,02,2024-06-02,18:24:00,3,NE,31,0,1.75,0,0,0,0,40.6300,-100.5100,40.6300,-100.5100,0,0,0,0,0,63,0,0,0
688570,2024,06,02,2024-06-02,18:24:00,3,KS,20,0,2.00,0,0,0,0,39.9358,-101.5432,39.9358,-101.5432,0,0,0,0,0,23,0,0,0
688571,2024,06,02,2024-06-02,18:30:00,3,TX,48,0,1.00,0,0,0,0,32.6700,-95.4900,32.6700,-95.4900,0,0,0,0,0,499,0,0,0
688572,2024,06,02,2024-06-02,18:31:00,3,TX,48,0,1.75,0,0,0,0,35.7200,-101.5900,35.7200,-101.5900,0,0,0,0,0,233,0,0,0
688573,2024,06,02,2024-06-02,18:35:00,3,TX,48,0,7.02,0,0,0,0,34.6611,-101.5466,34.6525,-101.4719,0,0,0,0,0,437,0,0,0
688574,2024,06,02,2024-06-02,18:45:00,3,TX,48,0,1.00,0,0,0,0,31.4995,-94.3487,31.4995,-94.3487,0,0,0,0,0,347,0,0,0
688575,2024,06,02,2024-06-02,18:47:00,3,TX,48,0,0.88,0,0,0,0,32.5300,-95.4100,32.5300,-95.4100,0,0,0,0,0,423,0,0,0
688576,2024,06,02,2024-06-02,18:49:00,3,TX,48,0,1.00,0,0,0,0,32.1000,-97.2400,32.1000,-97.2400,0,0,0,0,0,217,0,0,0
688577,2024,06,02,2024-06-02,18:50:00,3,SD,46,0,1.00,0,0,0,0,45.6400,-98.0000,45.6400,-98.0000,0,0,0,0,0,13,0,0,0
688578,2024,06,02,2024-06-02,18:55:00,3,TX,48,0,1.00,0,0,0,0,31.5388,-94.4270,31.5388,-94.4270,0,0,0,0,0,347,0,0,0
688579,2024,06,02,2024-06-02,18:59:00,3,SD,46,0,1.00,0,0,0,0,44.8800,-97.5900,44.8800,-97.5900,0,0,0,0,0,25,0,0,0
688580,2024,06,02,2024-06-02,19:01:00,3,TX,48,0,2.00,0,0,11000,0,31.9800,-98.0300,31.9800,-98.0300,0,0,0,0,0,193,0,0,0
688581,2024,06,02,2024-06-02,19:02:00,3,MN,27,0,1.00,0,0,0,0,45.4000,-96.1800,45.4000,-96.1800,0,0,0,0,0,11,0,0,0
688582,2024,06,02,2024-06-02,19:10:00,3,TX,48,0,1.00,0,0,0,0,35.7500,-100.9400,35.7500,-100.9400,0,0,0,0,0,393,0,0,0
688583,2024,06,02,2024-06-02,19:10:00,3,KS,20,0,1.25,0,0,0,0,39.4520,-101.8248,39.4520,-101.8248,0,0,0,0,0,181,0,0,0
688584,2024,06,02,2024-06-02,19:12:00,3,SD,46,0,1.00,0,0,0,0,44.4100,-98.4700,44.4100,-98.4700,0,0,0,0,0,5,0,0,0
688585,2024,06,02,2024-06-02,19:17:00,3,SD,46,0,1.75,0,0,0,0,45.6000,-97.8700,45.6000,-97.8700,0,0,0,0,0,91,0,0,0
688586,2024,06,02,2024-06-02,19:42:00,3,SD,46,0,0.75,0,0,0,0,45.0900,-97.6400,45.0900,-97.6400,0,0,0,0,0,25,0,0,0
688587,2024,06,02,2024-06-02,19:46:00,3,SD,46,0,1.25,0,0,0,0,44.3700,-98.2800,44.3700,-98.2800,0,0,0,0,0,5,0,0,0
688588,2024,06,02,2024-06-02,19:50:00,3,SD,46,0,1.25,0,0,0,0,45.5500,-97.5300,45.5500,-97.5300,0,0,0,0,0,37,0,0,0
688589,2024,06,02,2024-06-02,19:58:00,3,SD,46,0,2.00,0,0,0,0,45.2600,-97.5200,45.2600,-97.5200,0,0,0,0,0,37,0,0,0
688590,2024,06,02,2024-06-02,19:58:00,3,SD,46,0,1.75,0,0,0,0,45.2900,-97.5200,45.2900,-97.5200,0,0,0,0,0,37,0,0,0
688591,2024,06,02,2024-06-02,20:00:00,3,MN,27,0,0.88,0,0,0,0,45.4787,-96.1800,45.4787,-96.1800,0,0,0,0,0,149,0,0,0
688592,2024,06,02,2024-06-02,20:03:00,3,TX,48,0,6.00,0,0,0,0,34.4305,-101.0452,34.4888,-101.0406,0,0,0,0,0,45,0,0,0
688593,2024,06,02,2024-06-02,20:07:00,3,SD,46,0,1.00,0,0,0,0,44.5100,-97.0900,44.5100,-97.0900,0,0,0,0,0,11,0,0,0
688594,2024,06,02,2024-06-02,20:15:00,3,MN,27,0,1.00,0,0,0,0,44.0300,-92.7500,44.0300,-92.7500,0,0,0,0,0,39,0,0,0
688595,2024,06,02,2024-06-02,20:40:00,3,ND,38,0,1.00,0,0,0,0,47.1800,-101.5400,47.1800,-101.5400,0,0,0,0,0,65,0,0,0
688596,2024,06,02,2024-06-02,22:14:00,3,TX,48,0,0.88,0,0,0,0,33.6700,-101.6800,33.6700,-101.6800,0,0,0,0,0,303,0,0,0
688597,2024,06,02,2024-06-02,22:47:00,3,SD,46,0,1.00,0,0,0,0,44.9500,-96.5800,44.9500,-96.5800,0,0,0,0,0,39,0,0,0
688598,2024,06,02,2024-06-02,23:15:00,3,KS,20,0,1.00,0,0,0,0,38.4700,-101.7507,38.4700,-101.7507,0,0,0,0,0,71,0,0,0
688599,2024,06,02,2024-06-02,23:40:00,3,IA,19,0,1.25,0,0,0,0,43.0000,-96.4800,43.0000,-96.4800,0,0,0,0,0,167,0,0,0
688600,2024,06,03,2024-06-03,05:37:00,3,KS,20,0,0.88,0,0,0,0,37.8000,-97.3200,37.8000,-97.3200,0,0,0,0,0,173,0,0,0
688601,2024,06,03,2024-06-03,06:12:00,3,KS,20,0,0.88,0,0,0,0,37.7900,-97.1100,37.7900,-97.1100,0,0,0,0,0,15,0,0,0
688602,2024,06,03,2024-06-03,10:41:00,3,OK,40,0,0.75,0,0,0,0,35.4676,-95.5239,35.4676,-95.5239,0,0,0,0,0,91,0,0,0
688603,2024,06,03,2024-06-03,11:06:00,3,OK,40,0,1.00,0,0,0,0,35.2463,-95.3303,35.2463,-95.3303,0,0,0,0,0,61,0,0,0
688604,2024,06,03,2024-06-03,11:07:00,3,OK,40,0,1.00,0,0,0,0,35.2500,-95.2832,35.2500,-95.2832,0,0,0,0,0,61,0,0,0
688605,2024,06,03,2024-06-03,11:09:00,3,OK,40,0,1.00,0,0,0,0,35.2500,-95.3300,35.2500,-95.3300,0,0,0,0,0,61,0,0,0
688606,2024,06,03,2024-06-03,12:30:00,3,OK,40,0,0.75,0,0,0,0,35.2410,-94.6221,35.2410,-94.6221,0,0,0,0,0,79,0,0,0
688607,2024,06,03,2024-06-03,12:42:00,3,OK,40,0,0.75,0,0,0,0,34.7229,-96.6541,34.7229,-96.6541,0,0,0,0,0,123,0,0,0
688608,2024,06,03,2024-06-03,13:12:00,3,MO,29,0,0.75,0,0,0,0,36.4228,-89.7000,36.4351,-89.6936,0,0,0,0,0,143,0,0,0
688609,2024,06,03,2024-06-03,14:33:00,3,TN,47,0,1.00,0,0,0,0,36.4334,-89.0569,36.4334,-89.0569,0,0,0,0,0,131,0,0,0
688610,2024,06,03,2024-06-03,16:20:00,3,TX,48,0,1.00,0,0,0,0,36.4500,-100.5400,36.4500,-100.5400,0,0,0,0,0,295,0,0,0
688611,2024,06,03,2024-06-03,17:00:00,3,LA,22,0,2.00,0,0,0,0,32.9800,-93.3400,32.9800,-93.3400,0,0,0,0,0,119,0,0,0
688612,2024,06,03,2024-06-03,17:05:00,3,TX,48,0,1.00,0,0,0,0,36.3900,-100.7700,36.3900,-100.7700,0,0,0,0,0,357,0,0,0
688613,2024,06,03,2024-06-03,17:25:00,3,ND,38,0,1.00,0,0,0,0,46.1600,-102.8800,46.1600,-102.8800,0,0,0,0,0,1,0,0,0
688614,2024,06,03,2024-06-03,17:30:00,3,TX,48,0,0.88,0,0,0,0,36.3900,-100.8000,36.3900,-100.8000,0,0,0,0,0,357,0,0,0
688615,2024,06,03,2024-06-03,17:37:00,3,SD,46,0,1.00,0,0,0,0,45.7300,-102.5100,45.7300,-102.5100,0,0,0,0,0,105,0,0,0
688616,2024,06,03,2024-06-03,17:46:00,3,TX,48,0,1.00,0,0,0,0,34.9800,-101.0300,34.9800,-101.0300,0,0,0,0,0,129,0,0,0
688617,2024,06,03,2024-06-03,17:55:00,3,LA,22,0,1.00,0,0,0,0,32.7800,-92.4000,32.7800,-92.4000,0,0,0,0,0,111,0,0,0
688618,2024,06,03,2024-06-03,18:06:00,3,SD,46,0,1.50,0,0,0,0,45.7556,-102.2047,45.7556,-102.2047,0,0,0,0,0,105,0,0,0
688619,2024,06,03,2024-06-03,18:18:00,3,SD,46,0,1.75,0,0,5000,0,45.7598,-102.1947,45.7598,-102.1947,0,0,0,0,0,105,0,0,0
688620,2024,06,03,2024-06-03,18:20:00,3,TX,48,0,0.75,0,0,0,0,32.6300,-96.4600,32.6300,-96.4600,0,0,0,0,0,257,0,0,0
688621,2024,06,03,2024-06-03,18:49:00,3,SD,46,0,1.00,0,0,0,0,45.8600,-102.0400,45.8600,-102.0400,0,0,0,0,0,105,0,0,0
688622,2024,06,03,2024-06-03,19:36:00,3,SD,46,0,1.00,0,0,0,0,45.3779,-101.8562,45.3779,-101.8562,0,0,0,0,0,137,0,0,0
688623,2024,06,03,2024-06-03,23:24:00,3,OK,40,0,0.75,0,0,0,0,35.3369,-97.4966,35.3369,-97.4966,0,0,0,0,0,27,0,0,0
688624,2024,06,03,2024-06-03,23:37:00,3,OK,40,0,0.75,0,0,0,0,35.4290,-98.1906,35.4290,-98.1906,0,0,0,0,0,17,0,0,0
688625,2024,06,04,2024-06-04,00:45:00,3,OK,40,0,0.75,0,0,0,0,35.2963,-97.5174,35.2963,-97.5174,0,0,0,0,0,27,0,0,0
688626,2024,06,04,2024-06-04,03:48:00,3,OK,40,0,0.75,0,0,0,0,35.4274,-97.2977,35.4274,-97.2977,0,0,0,0,0,109,0,0,0
688627,2024,06,04,2024-06-04,03:59:00,3,OK,40,0,1.00,0,0,0,0,35.4274,-97.2977,35.4274,-97.2977,0,0,0,0,0,109,0,0,0
688628,2024,06,04,2024-06-04,04:02:00,3,MO,29,0,1.00,0,0,0,0,36.5500,-94.4800,36.5500,-94.4800,0,0,0,0,0,119,0,0,0
688629,2024,06,04,2024-06-04,04:09:00,3,MO,29,0,1.00,0,0,0,0,36.5900,-94.3800,36.5900,-94.3800,0,0,0,0,0,119,0,0,0
688630,2024,06,04,2024-06-04,04:12:00,3,OK,40,0,1.00,0,0,0,0,35.4168,-97.2586,35.4168,-97.2586,0,0,0,0,0,109,0,0,0
688631,2024,06,04,2024-06-04,08:42:00,3,KS,20,0,0.88,0,0,0,0,39.7700,-99.0300,39.7700,-99.0300,0,0,0,0,0,183,0,0,0
688632,2024,06,04,2024-06-04,09:57:00,3,KS,20,0,1.25,0,0,0,0,38.6400,-100.2700,38.6400,-100.2700,0,0,0,0,0,101,0,0,0
688633,2024,06,04,2024-06-04,10:47:00,3,KS,20,0,1.25,0,0,0,0,38.7900,-99.5700,38.7900,-99.5700,0,0,0,0,0,51,0,0,0
688634,2024,06,04,2024-06-04,11:18:00,3,KS,20,0,1.00,0,0,0,0,38.8700,-99.3400,38.8700,-99.3400,0,0,0,0,0,51,0,0,0
688635,2024,06,04,2024-06-04,11:18:00,3,KS,20,0,1.00,0,0,0,0,38.9000,-99.3600,38.9000,-99.3600,0,0,0,0,0,51,0,0,0
688636,2024,06,04,2024-06-04,12:05:00,3,KS,20,0,2.50,0,0,0,0,38.6200,-98.9400,38.6200,-98.9400,0,0,0,0,0,9,0,0,0
688637,2024,06,04,2024-06-04,12:13:00,3,SC,45,0,0.88,0,0,0,0,33.9603,-81.2307,33.9603,-81.2307,0,0,0,0,0,63,0,0,0
688638,2024,06,04,2024-06-04,12:20:00,3,KS,20,0,1.75,0,0,0,0,38.6400,-98.8900,38.6400,-98.8900,0,0,0,0,0,9,0,0,0
688639,2024,06,04,2024-06-04,12:41:00,3,KS,20,0,0.88,0,0,0,0,39.0100,-98.5200,39.0100,-98.5200,0,0,0,0,0,167,0,0,0
688640,2024,06,04,2024-06-04,12:43:00,3,KS,20,0,1.25,0,0,0,0,39.0000,-98.5200,39.0000,-98.5200,0,0,0,0,0,167,0,0,0
688641,2024,06,04,2024-06-04,13:00:00,3,KS,20,0,2.00,0,0,0,0,38.9700,-98.4900,38.9700,-98.4900,0,0,0,0,0,167,0,0,0
688642,2024,06,04,2024-06-04,13:03:00,3,KS,20,0,0.88,0,0,0,0,39.4100,-98.1000,39.4100,-98.1000,0,0,0,0,0,123,0,0,0
688643,2024,06,04,2024-06-04,13:05:00,3,NC,37,0,1.00,0,0,0,0,35.4000,-80.4300,35.4000,-80.4300,0,0,0,0,0,25,0,0,0
688644,2024,06,04,2024-06-04,13:18:00,3,KS,20,0,0.75,0,0,0,0,38.5200,-98.5400,38.5200,-98.5400,0,0,0,0,0,9,0,0,0
688645,2024,06,04,2024-06-04,13:25:00,3,WI,55,0,0.88,0,0,0,0,44.7600,-89.3800,44.7600,-89.3800,0,0,0,0,0,73,0,0,0
688646,2024,06,04,2024-06-04,13:48:00,3,KS,20,0,1.50,0,0,0,0,38.5200,-98.4800,38.5200,-98.4800,0,0,0,0,0,9,0,0,0
688647,2024,06,04,2024-06-04,13:50:00,3,KS,20,0,1.00,0,0,0,0,38.5800,-98.4100,38.5800,-98.4100,0,0,0,0,0,53,0,0,0
688648,2024,06,04,2024-06-04,14:02:00,3,KS,20,0,1.50,0,0,0,0,38.5700,-98.3100,38.5700,-98.3100,0,0,0,0,0,53,0,0,0
688649,2024,06,04,2024-06-04,14:17:00,3,KS,20,0,1.00,0,0,0,0,38.5400,-98.2000,38.5400,-98.2000,0,0,0,0,0,53,0,0,0
688650,2024,06,04,2024-06-04,14:26:00,3,KS,20,0,1.75,0,0,0,0,38.5200,-98.2600,38.5200,-98.2600,0,0,0,0,0,159,0,0,0
688651,2024,06,04,2024-06-04,15:24:00,3,KS,20,0,1.50,0,0,0,0,38.4000,-98.0100,38.4000,-98.0100,0,0,0,0,0,159,0,0,0
688652,2024,06,04,2024-06-04,16:06:00,3,KS,20,0,1.50,0,0,0,0,38.3300,-97.7100,38.3300,-97.7100,0,0,0,0,0,113,0,0,0
688653,2024,06,04,2024-06-04,16:08:00,3,KS,20,0,1.00,0,0,0,0,38.3700,-97.6600,38.3700,-97.6600,0,0,0,0,0,113,0,0,0
688654,2024,06,04,2024-06-04,16:09:00,3,KS,20,0,1.00,0,0,0,0,38.3700,-97.6600,38.3700,-97.6600,0,0,0,0,0,113,0,0,0
688655,2024,06,04,2024-06-04,16:12:00,3,KS,20,0,1.75,0,0,0,0,38.3700,-97.6600,38.3700,-97.6600,0,0,0,0,0,113,0,0,0
688656,2024,06,04,2024-06-04,16:48:00,3,IA,19,0,1.00,0,0,0,0,42.1100,-94.2000,42.1100,-94.2000,0,0,0,0,0,73,0,0,0
688657,2024,06,04,2024-06-04,18:20:00,3,KS,20,0,1.25,0,0,0,0,37.7700,-97.4700,37.7700,-97.4700,0,0,0,0,0,173,0,0,0
688658,2024,06,04,2024-06-04,18:42:00,3,KS,20,0,0.75,0,0,0,0,37.6200,-97.3800,37.6200,-97.3800,0,0,0,0,0,173,0,0,0
688659,2024,06,04,2024-06-04,19:45:00,3,OK,40,0,0.88,0,0,0,0,35.3900,-97.7200,35.3900,-97.7200,0,0,0,0,0,17,0,0,0
688660,2024,06,04,2024-06-04,19:56:00,3,OK,40,0,0.75,0,0,0,0,35.3716,-97.5546,35.3716,-97.5546,0,0,0,0,0,27,0,0,0
688661,2024,06,04,2024-06-04,20:04:00,3,OK,40,0,0.75,0,0,0,0,35.2249,-97.8545,35.2249,-97.8545,0,0,0,0,0,51,0,0,0
688662,2024,06,04,2024-06-04,20:10:00,3,OK,40,0,0.75,0,0,0,0,35.3680,-97.4754,35.3680,-97.4754,0,0,0,0,0,27,0,0,0
688663,2024,06,04,2024-06-04,21:13:00,3,OK,40,0,1.25,0,0,0,0,34.7889,-98.3544,34.7889,-98.3544,0,0,0,0,0,31,0,0,0
688664,2024,06,04,2024-06-04,21:35:00,3,OK,40,0,2.75,0,0,0,0,34.6300,-98.6300,34.6300,-98.6300,0,0,0,0,0,31,0,0,0
688665,2024,06,04,2024-06-04,22:42:00,3,OK,40,0,0.88,0,0,0,0,35.8445,-95.4019,35.8445,-95.4019,0,0,0,0,0,145,0,0,0
688666,2024,06,05,2024-06-05,12:16:00,3,ME,23,0,1.00,0,0,0,0,44.0600,-70.7000,44.0600,-70.7000,0,0,0,0,0,5,0,0,0
688667,2024,06,05,2024-06-05,13:57:00,3,MN,27,0,0.75,0,0,0,0,47.1300,-93.6200,47.1300,-93.6200,0,0,0,0,0,61,0,0,0
688668,2024,06,05,2024-06-05,14:35:00,3,ME,23,0,1.00,0,0,0,0,45.1100,-68.6300,45.1100,-68.6300,0,0,0,0,0,19,0,0,0
688669,2024,06,05,2024-06-05,14:45:00,3,NH,33,0,1.10,0,0,0,0,43.1100,-70.8200,43.1100,-70.8200,0,0,0,0,0,15,0,0,0
688670,2024,06,05,2024-06-05,15:20:00,3,TX,48,0,1.75,0,0,0,0,30.6600,-100.6500,30.6600,-100.6500,0,0,0,0,0,435,0,0,0
688671,2024,06,05,2024-06-05,15:28:00,3,WI,55,0,1.00,0,0,0,0,46.6900,-92.1000,46.6900,-92.1000,0,0,0,0,0,31,0,0,0
688672,2024,06,05,2024-06-05,16:18:00,3,MI,26,0,0.75,0,0,0,0,47.1300,-88.6000,47.1300,-88.6000,0,0,0,0,0,61,0,0,0
688673,2024,06,05,2024-06-05,16:32:00,3,ME,23,0,1.50,0,0,0,0,45.5200,-68.3500,45.5200,-68.3500,0,0,0,0,0,19,0,0,0
688674,2024,06,05,2024-06-05,16:53:00,3,ME,23,0,1.75,0,0,0,0,45.4600,-68.1500,45.4600,-68.1500,0,0,0,0,0,19,0,0,0
688675,2024,06,05,2024-06-05,16:53:00,3,ME,23,0,1.75,0,0,0,0,45.5000,-68.1200,45.5000,-68.1200,0,0,0,0,0,19,0,0,0
688676,2024,06,05,2024-06-05,16:57:00,3,ME,23,0,1.25,0,0,0,0,45.4900,-68.1200,45.4900,-68.1200,0,0,0,0,0,19,0,0,0
688677,2024,06,05,2024-06-05,17:40:00,3,WI,55,0,0.88,0,0,0,0,44.9000,-89.5700,44.9000,-89.5700,0,0,0,0,0,73,0,0,0
688678,2024,06,05,2024-06-05,17:49:00,3,WI,55,0,0.75,0,0,0,0,46.4000,-90.1900,46.4000,-90.1900,0,0,0,0,0,51,0,0,0
688679,2024,06,05,2024-06-05,18:00:00,3,TX,48,0,1.00,0,0,0,0,29.9700,-100.3400,29.9700,-100.3400,0,0,0,0,0,137,0,0,0
688680,2024,06,05,2024-06-05,18:00:00,3,WI,55,0,0.88,0,0,0,0,45.0700,-91.2800,45.0700,-91.2800,0,0,0,0,0,17,0,0,0
688681,2024,06,06,2024-06-06,14:26:00,3,TX,48,0,1.75,0,0,0,0,35.4300,-100.9700,35.4300,-100.9700,0,0,0,0,0,179,0,0,0
688682,2024,06,06,2024-06-06,16:00:00,3,TX,48,0,1.00,0,0,0,0,35.8300,-101.4400,35.8300,-101.4400,0,0,0,0,0,233,0,0,0
688683,2024,06,06,2024-06-06,16:05:00,3,TX,48,0,1.50,0,0,0,0,35.8200,-101.4500,35.8200,-101.4500,0,0,0,0,0,233,0,0,0
